Authors,Author IDs,Title,Year,Journal,Link,Abstract,Keywords,Document Type,DOI,TLDR,citation_id,scholar_id,dosen,source
I Gusti Lanang Putra Eka Prismana,_n2j0ZAAAAAJ,Pengembangan Media Pembelajaran Berbasis Web Pada Mata Pelajaran PBO Untuk Meningkatkan Kompetensi Pemrograman Python Siswa,2025,"IT-Edu: Jurnal Information Technology and Education 10 (3), 156-169, 2025",https://scholar.google.com/citations?view_op=view_citation&hl=en&user=_n2j0ZAAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=_n2j0ZAAAAAJ:HoB7MX3m0LUC,,,,,,_n2j0ZAAAAAJ:HoB7MX3m0LUC,_n2j0ZAAAAAJ,"I Gusti Lanang Putra Eka Prismana, S.Kom., M.Kom.",scholar
I Gusti Lanang Putra Eka Prismana,_n2j0ZAAAAAJ,IMPLEMENTASI METODE RAPID APPLICATION DEVELOPMENT (RAD) DALAM PENGEMBANGAN APLIKASI SRIKANDI UNHASY,2025,"Prosiding Seminar Nasional Sains, Teknologi, Ekonomi, Pendidikan dan …, 2025",https://scholar.google.com/citations?view_op=view_citation&hl=en&user=_n2j0ZAAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=_n2j0ZAAAAAJ:rO6llkc54NcC,,,,,,_n2j0ZAAAAAJ:rO6llkc54NcC,_n2j0ZAAAAAJ,"I Gusti Lanang Putra Eka Prismana, S.Kom., M.Kom.",scholar
I Gusti Lanang Putra Eka Prismana,_n2j0ZAAAAAJ,Analisis Perbandingan Codec HEVC dan AVC pada Video Streaming Menggunakan Metode Quality of Service (QoS),2025,"Journal of Informatics and Computer Science (JINACS) 6 (04), 1156-1162, 2025",https://scholar.google.com/citations?view_op=view_citation&hl=en&user=_n2j0ZAAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=_n2j0ZAAAAAJ:M05iB0D1s5AC,,,,,,_n2j0ZAAAAAJ:M05iB0D1s5AC,_n2j0ZAAAAAJ,"I Gusti Lanang Putra Eka Prismana, S.Kom., M.Kom.",scholar
I Gusti Lanang Putra Eka Prismana,_n2j0ZAAAAAJ,Implementasi Media Pembelajaran Webnet-Learning Platform Dengan Docker Kubernetes Menggunakan Metode Load Balancing (Studi Kasus SMKN 2 Banjarbaru),2025,"IT-Edu: Jurnal Information Technology and Education 10 (02), 98-106, 2025",https://scholar.google.com/citations?view_op=view_citation&hl=en&user=_n2j0ZAAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=_n2j0ZAAAAAJ:pqnbT2bcN3wC,,,,,,_n2j0ZAAAAAJ:pqnbT2bcN3wC,_n2j0ZAAAAAJ,"I Gusti Lanang Putra Eka Prismana, S.Kom., M.Kom.",scholar
I Gusti Lanang Putra Eka Prismana,_n2j0ZAAAAAJ,Develop Sinawang Plugin with PjBL in Moodle to Improve Network Administration Competence,2025,"Journal of Education Technology and Information System 1 (02), 2025",https://scholar.google.com/citations?view_op=view_citation&hl=en&user=_n2j0ZAAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=_n2j0ZAAAAAJ:ldfaerwXgEUC,,,,,,_n2j0ZAAAAAJ:ldfaerwXgEUC,_n2j0ZAAAAAJ,"I Gusti Lanang Putra Eka Prismana, S.Kom., M.Kom.",scholar
I Gusti Lanang Putra Eka Prismana,_n2j0ZAAAAAJ,Penerapan Model Pembelajaran Kolaboratif Murder Dalam Meningkatkan Kompetensi Belajar Mata Pelajaran Pemrograman Dasar Siswa SMK Berbasis PjBL Studi Kasus: Smks Semen Gresik,2025,"IT-Edu: Jurnal Information Technology and Education 10 (02), 55-67, 2025",https://scholar.google.com/citations?view_op=view_citation&hl=en&user=_n2j0ZAAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=_n2j0ZAAAAAJ:g5m5HwL7SMYC,,,,,,_n2j0ZAAAAAJ:g5m5HwL7SMYC,_n2j0ZAAAAAJ,"I Gusti Lanang Putra Eka Prismana, S.Kom., M.Kom.",scholar
I Gusti Lanang Putra Eka Prismana,_n2j0ZAAAAAJ,Aplikasi Pengolahan Data Prestasi Siswa Pada Smk Dharma Wanita Gresik Untuk Meningkatkan Pengolahan Data Sekolah Berbasis Web Menggunakan Metode User Centered Design: Aplikasi …,2025,"IT-Edu: Jurnal Information Technology and Education 10 (02), 2025",https://scholar.google.com/citations?view_op=view_citation&hl=en&user=_n2j0ZAAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=_n2j0ZAAAAAJ:70eg2SAEIzsC,,,,,,_n2j0ZAAAAAJ:70eg2SAEIzsC,_n2j0ZAAAAAJ,"I Gusti Lanang Putra Eka Prismana, S.Kom., M.Kom.",scholar
I Gusti Lanang Putra Eka Prismana,_n2j0ZAAAAAJ,SISTEM PENDUKUNG KEPUTUSAN PEMILIHAN SMARTPHONE TERBAIK MENGGUNAKAN METODE SMART (Simple Multi Attribute Rating Technique) BERBASIS WEB,2025,"Inovate: Jurnal Ilmiah Inovasi Teknologi Informasi 9 (2), 1-9, 2025",https://scholar.google.com/citations?view_op=view_citation&hl=en&user=_n2j0ZAAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=_n2j0ZAAAAAJ:35N4QoGY0k4C,,,,,,_n2j0ZAAAAAJ:35N4QoGY0k4C,_n2j0ZAAAAAJ,"I Gusti Lanang Putra Eka Prismana, S.Kom., M.Kom.",scholar
I Gusti Lanang Putra Eka Prismana,_n2j0ZAAAAAJ,Design of Project-Based Task Management System on Moodle for Computational Thinking Improvement,2025,"Journal of Education Technology and Information System 1 (01), 2025",https://scholar.google.com/citations?view_op=view_citation&hl=en&user=_n2j0ZAAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=_n2j0ZAAAAAJ:vV6vV6tmYwMC,,,,,,_n2j0ZAAAAAJ:vV6vV6tmYwMC,_n2j0ZAAAAAJ,"I Gusti Lanang Putra Eka Prismana, S.Kom., M.Kom.",scholar
I Gusti Lanang Putra Eka Prismana,_n2j0ZAAAAAJ,Rancang Bangun Fitur Pengolahan Proyek Pada Learning Management System MOODLE Dengan Model Pembelajaran Project Based Learning Untuk Meningkatkan Kompetensi Siswa Pada Mata …,2025,"IT-Edu: Jurnal Information Technology and Education 10 (01), 57-65, 2025",https://scholar.google.com/citations?view_op=view_citation&hl=en&user=_n2j0ZAAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=_n2j0ZAAAAAJ:lSLTfruPkqcC,,,,,,_n2j0ZAAAAAJ:lSLTfruPkqcC,_n2j0ZAAAAAJ,"I Gusti Lanang Putra Eka Prismana, S.Kom., M.Kom.",scholar
I Gusti Lanang Putra Eka Prismana,_n2j0ZAAAAAJ,Rancang Bangun Plugin E-Monitoring Di Moodle Sebagai Penerapan PjBL Untuk Meningkatkan Kompetensi Pointing Antena Nirkabel Siswa Kelas XI TKJ Di SMKN 1 Kediri,2025,"IT-Edu: Jurnal Information Technology and Education 10 (01), 50-56, 2025",https://scholar.google.com/citations?view_op=view_citation&hl=en&user=_n2j0ZAAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=_n2j0ZAAAAAJ:RYcK_YlVTxYC,,,,,,_n2j0ZAAAAAJ:RYcK_YlVTxYC,_n2j0ZAAAAAJ,"I Gusti Lanang Putra Eka Prismana, S.Kom., M.Kom.",scholar
I Gusti Lanang Putra Eka Prismana,_n2j0ZAAAAAJ,Rancang Bangun Aplikasi Android Untuk Mengakses Learning Management System Moodle Dengan Model Pembelajaran Problem Based Learning Untuk Meningkatkan Kompetensi Administrator …,2025,"IT-Edu: Jurnal Information Technology and Education 10 (01), 26-35, 2025",https://scholar.google.com/citations?view_op=view_citation&hl=en&user=_n2j0ZAAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=_n2j0ZAAAAAJ:J_g5lzvAfSwC,,,,,,_n2j0ZAAAAAJ:J_g5lzvAfSwC,_n2j0ZAAAAAJ,"I Gusti Lanang Putra Eka Prismana, S.Kom., M.Kom.",scholar
I Gusti Lanang Putra Eka Prismana,_n2j0ZAAAAAJ,Rancang Bangun Plugin Codepix Pada Moodle Dengan Model Pjbl Untuk Meningkatkan Kompetensi Pemrograman Berorientasi Objek Pada Siswa (Studi Kasus SMK PGRI 2 Sidoarjo),2025,"IT-Edu: Jurnal Information Technology and Education 10 (01), 20-25, 2025",https://scholar.google.com/citations?view_op=view_citation&hl=en&user=_n2j0ZAAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=_n2j0ZAAAAAJ:NaGl4SEjCO4C,,,,,,_n2j0ZAAAAAJ:NaGl4SEjCO4C,_n2j0ZAAAAAJ,"I Gusti Lanang Putra Eka Prismana, S.Kom., M.Kom.",scholar
I Gusti Lanang Putra Eka Prismana,_n2j0ZAAAAAJ,Rancang Bangun Task Management System (TMS) Berbasis E-learning Moodle dengan Model Pembelajaran Project Based Learning pada Mata Pelajaran Pemrograman Web untuk Meningkatkan …,2025,"IT-Edu: Jurnal Information Technology and Education 10 (01), 58-68, 2025",https://scholar.google.com/citations?view_op=view_citation&hl=en&user=_n2j0ZAAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=_n2j0ZAAAAAJ:RGFaLdJalmkC,,,,,,_n2j0ZAAAAAJ:RGFaLdJalmkC,_n2j0ZAAAAAJ,"I Gusti Lanang Putra Eka Prismana, S.Kom., M.Kom.",scholar
"Rindu Puspita Wibawa, I Gusti Lanang Putra Eka Prismana",_n2j0ZAAAAAJ;Hl6bqU8AAAAJ,Development of External Reviewer Feature for Research and Community Service in the Information System of the Institute for Research and Community Service State University of …,2024,"International Conference on Digital Business Innovation and Technology …, 2024",https://scholar.google.com/citations?view_op=view_citation&hl=en&user=_n2j0ZAAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=_n2j0ZAAAAAJ:ns9cj8rnVeAC,,,,,,_n2j0ZAAAAAJ:ns9cj8rnVeAC,_n2j0ZAAAAAJ,"I Gusti Lanang Putra Eka Prismana, S.Kom., M.Kom.",scholar
I Gusti Lanang Putra Eka Prismana,_n2j0ZAAAAAJ,INOVASI PEMBELAJARAN DEBAT BAHASA ARAB BERBASIS KONTRUKTIVISME MELALUI TALKPAL AI,2024,"Prosiding Seminar Nasional Sains, Teknologi, Ekonomi, Pendidikan dan …, 2024",https://scholar.google.com/citations?view_op=view_citation&hl=en&user=_n2j0ZAAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=_n2j0ZAAAAAJ:O3NaXMp0MMsC,,,,,,_n2j0ZAAAAAJ:O3NaXMp0MMsC,_n2j0ZAAAAAJ,"I Gusti Lanang Putra Eka Prismana, S.Kom., M.Kom.",scholar
I Gusti Lanang Putra Eka Prismana,_n2j0ZAAAAAJ,The Innovation of Arabic Debate Learning Using TalkPal AI,2024,"Al-Irfan: Journal of Arabic Literature and Islamic Studies 7 (2), 395-410, 2024",https://scholar.google.com/citations?view_op=view_citation&hl=en&user=_n2j0ZAAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=_n2j0ZAAAAAJ:BqipwSGYUEgC,,,,,,_n2j0ZAAAAAJ:BqipwSGYUEgC,_n2j0ZAAAAAJ,"I Gusti Lanang Putra Eka Prismana, S.Kom., M.Kom.",scholar
I Gusti Lanang Putra Eka Prismana,_n2j0ZAAAAAJ,SISTEM PENDUKUNG KEPUTUSAN UNTUK MENENTUKAN PRIORITAS PERBAIKAN GANGGUAN JARINGAN FTTH PADA CV. PERDANA MITRA INOVASI MENGGUNAKAN METODE TOPSIS BERBASIS WEB,2024,"Inovate: Jurnal Ilmiah Inovasi Teknologi Informasi 9 (1), 244-252, 2024",https://scholar.google.com/citations?view_op=view_citation&hl=en&user=_n2j0ZAAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=_n2j0ZAAAAAJ:YFjsv_pBGBYC,,,,,,_n2j0ZAAAAAJ:YFjsv_pBGBYC,_n2j0ZAAAAAJ,"I Gusti Lanang Putra Eka Prismana, S.Kom., M.Kom.",scholar
"Ricky Eka Putra, I Gusti Lanang Putra Eka Prismana",_n2j0ZAAAAAJ;cPj-iOIAAAAJ,Peningkatan Kompetensi Instalasi Dan Konfigurasi Server Dengan Model Pembelajaran PjBL Menggunakan M-Learning Pada Mapel Administrasi Sistem Jaringan Di SMKN 1 Cerme,2024,"IT-Edu: Jurnal Information Technology and Education 9 (2), 215-221, 2024",https://scholar.google.com/citations?view_op=view_citation&hl=en&user=_n2j0ZAAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=_n2j0ZAAAAAJ:NMxIlDl6LWMC,,,,,,_n2j0ZAAAAAJ:NMxIlDl6LWMC,_n2j0ZAAAAAJ,"I Gusti Lanang Putra Eka Prismana, S.Kom., M.Kom.",scholar
I Gusti Lanang Putra Eka Prismana,_n2j0ZAAAAAJ,Pengembangan Media Pembelajaran Berbasis Web Untuk Meningkatkan Kompetensi Siswa Pada Mata Pelajaran Fotografi Di SMK Negeri 1 Singgahan,2024,"IT-Edu: Jurnal Information Technology and Education 9 (2), 139-146, 2024",https://scholar.google.com/citations?view_op=view_citation&hl=en&user=_n2j0ZAAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=_n2j0ZAAAAAJ:hMod-77fHWUC,,,,,,_n2j0ZAAAAAJ:hMod-77fHWUC,_n2j0ZAAAAAJ,"I Gusti Lanang Putra Eka Prismana, S.Kom., M.Kom.",scholar
I Gusti Lanang Putra Eka Prismana,_n2j0ZAAAAAJ,Pengembangan Media Pembelajaran Interaktif Berbasis Website Dengan Online Compiler Di SMK Ketintang Surabaya,2024,"IT-Edu: Jurnal Information Technology and Education 9 (2), 94-102, 2024",https://scholar.google.com/citations?view_op=view_citation&hl=en&user=_n2j0ZAAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=_n2j0ZAAAAAJ:blknAaTinKkC,,,,,,_n2j0ZAAAAAJ:blknAaTinKkC,_n2j0ZAAAAAJ,"I Gusti Lanang Putra Eka Prismana, S.Kom., M.Kom.",scholar
I Gusti Lanang Putra Eka Prismana,_n2j0ZAAAAAJ,Rancang Bangun Modul Project Planning Pada Moodle Menggunakan Project Based Learning Untuk Meningkatkan Kompetensi Pemrograman Dasar Siswa Program Keahlian RPL (Studi Kasus …,2024,"IT-Edu: Jurnal Information Technology and Education 9 (2), 70-80, 2024",https://scholar.google.com/citations?view_op=view_citation&hl=en&user=_n2j0ZAAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=_n2j0ZAAAAAJ:JV2RwH3_ST0C,,,,,,_n2j0ZAAAAAJ:JV2RwH3_ST0C,_n2j0ZAAAAAJ,"I Gusti Lanang Putra Eka Prismana, S.Kom., M.Kom.",scholar
"Martini Dwi Endah Susanti, I Gusti Lanang Putra Eka Prismana",_n2j0ZAAAAAJ;q24bD6AAAAAJ,Rancang Bangun Modul E-Logbook Pada Model Pembelajaran Project Based Learning (PjBL) Di Moodle Untuk Meningkatkan Kompetensi Dasar Pemrograman Web (Studi Kasus: Siswa Kelas XI …,2024,"IT-Edu: Jurnal Information Technology and Education 9 (2), 50-59, 2024",https://scholar.google.com/citations?view_op=view_citation&hl=en&user=_n2j0ZAAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=_n2j0ZAAAAAJ:M3NEmzRMIkIC,,,,,,_n2j0ZAAAAAJ:M3NEmzRMIkIC,_n2j0ZAAAAAJ,"I Gusti Lanang Putra Eka Prismana, S.Kom., M.Kom.",scholar
I Gusti Lanang Putra Eka Prismana,_n2j0ZAAAAAJ,RANCANG BANGUN APLIKASI PEMBELAJARAN BERBASIS WEB DENGAN MENGGUNAKAN PROBLEM BASED LEARNING UNTUK MENINGKATKAN HASIL BELAJAR (STUDI KASUS SMKS PGRI 13 SURABAYA),2024,"IT-Edu: Jurnal Information Technology and Education 9 (1), 110-116, 2024",https://scholar.google.com/citations?view_op=view_citation&hl=en&user=_n2j0ZAAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=_n2j0ZAAAAAJ:k_IJM867U9cC,,,,,,_n2j0ZAAAAAJ:k_IJM867U9cC,_n2j0ZAAAAAJ,"I Gusti Lanang Putra Eka Prismana, S.Kom., M.Kom.",scholar
I Gusti Lanang Putra Eka Prismana,_n2j0ZAAAAAJ,ANALISIS QUALITY OF SERVICE (QOS) JARINGAN KOMPUTER SMKN 1 TROWULAN DENGAN MENGGUNAKAN METODE PCC (PER CONNECTION CLASSIFIER),2024,"Inovate: Jurnal Ilmiah Inovasi Teknologi Informasi 8 (2), 171-177, 2024",https://scholar.google.com/citations?view_op=view_citation&hl=en&user=_n2j0ZAAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=_n2j0ZAAAAAJ:maZDTaKrznsC,,,,,,_n2j0ZAAAAAJ:maZDTaKrznsC,_n2j0ZAAAAAJ,"I Gusti Lanang Putra Eka Prismana, S.Kom., M.Kom.",scholar
I Gusti Lanang Putra Eka Prismana,_n2j0ZAAAAAJ,PENGEMBANGAN MEDIA PEMBELAJARAN BERBASIS WEB UNTUK MENINGKATKAN ANALISIS JARINGAN LAN DENGAN METODE PEMBELAJARAN PROBLEM BASED LEARNING PADA MATA PELAJARAN TLJ,2024,"IT-Edu: Jurnal Information Technology and Education 9 (1), 92-100, 2024",https://scholar.google.com/citations?view_op=view_citation&hl=en&user=_n2j0ZAAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=_n2j0ZAAAAAJ:isC4tDSrTZIC,,,,,,_n2j0ZAAAAAJ:isC4tDSrTZIC,_n2j0ZAAAAAJ,"I Gusti Lanang Putra Eka Prismana, S.Kom., M.Kom.",scholar
I Gusti Lanang Putra Eka Prismana,_n2j0ZAAAAAJ,PENINGKATAN KOMPETENSI PERAKITAN KOMPUTER DAN JARINGAN SISWA KELAS XI RPL BERBASIS WEBSITE PEMBELAJARAN DENGAN METODE PROJECT BASED LEARNING (STUDI KASUS: SMK SEMEN GRESIK),2024,"IT-Edu: Jurnal Information Technology and Education 9 (1), 40-46, 2024",https://scholar.google.com/citations?view_op=view_citation&hl=en&user=_n2j0ZAAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=_n2j0ZAAAAAJ:TFP_iSt0sucC,,,,,,_n2j0ZAAAAAJ:TFP_iSt0sucC,_n2j0ZAAAAAJ,"I Gusti Lanang Putra Eka Prismana, S.Kom., M.Kom.",scholar
I Gusti Lanang Putra Eka Prismana,_n2j0ZAAAAAJ,Implementasi Sistem Virtual Tour E-Panorama Sebagai Media Informasi dan Pengenalan Gedung Jurusan Teknik Informatika Universitas Negeri Surabaya,2024,"Journal of Informatics and Computer Science (JINACS) 5 (03), 291-303, 2024",https://scholar.google.com/citations?view_op=view_citation&hl=en&user=_n2j0ZAAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=_n2j0ZAAAAAJ:bEWYMUwI8FkC,,,,,,_n2j0ZAAAAAJ:bEWYMUwI8FkC,_n2j0ZAAAAAJ,"I Gusti Lanang Putra Eka Prismana, S.Kom., M.Kom.",scholar
I Gusti Lanang Putra Eka Prismana,_n2j0ZAAAAAJ,Rancang Bangun Media Pembelajaran Teknik Pengolahan Audio Video Berbasis Website Dengan Model PjBL,2023,"IT-Edu: Jurnal Information Technology and Education 8 (3), 90-97, 2023",https://scholar.google.com/citations?view_op=view_citation&hl=en&user=_n2j0ZAAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=_n2j0ZAAAAAJ:iH-uZ7U-co4C,,,,,,_n2j0ZAAAAAJ:iH-uZ7U-co4C,_n2j0ZAAAAAJ,"I Gusti Lanang Putra Eka Prismana, S.Kom., M.Kom.",scholar
I Gusti Lanang Putra Eka Prismana,_n2j0ZAAAAAJ,Rancang Bangun Media Pembelajaran PjBL Berbasis Website Untuk Meningkatkan Kompetensi Belajar Pada Mapel Dasar PPLG,2023,"IT-Edu: Jurnal Information Technology and Education 8 (3), 52-60, 2023",https://scholar.google.com/citations?view_op=view_citation&hl=en&user=_n2j0ZAAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=_n2j0ZAAAAAJ:r0BpntZqJG4C,,,,,,_n2j0ZAAAAAJ:r0BpntZqJG4C,_n2j0ZAAAAAJ,"I Gusti Lanang Putra Eka Prismana, S.Kom., M.Kom.",scholar
I Gusti Lanang Putra Eka Prismana,_n2j0ZAAAAAJ,Sistem Pakar Diagnosis Gangguan Tumbuh Kembang Balita Menggunakan Metode Forward Chaining Berbasis Web,2023,"Inovate: Jurnal Ilmiah Inovasi Teknologi Informasi 8 (1), 36-45, 2023",https://scholar.google.com/citations?view_op=view_citation&hl=en&user=_n2j0ZAAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=_n2j0ZAAAAAJ:j3f4tGmQtD8C,,,,,,_n2j0ZAAAAAJ:j3f4tGmQtD8C,_n2j0ZAAAAAJ,"I Gusti Lanang Putra Eka Prismana, S.Kom., M.Kom.",scholar
I Gusti Lanang Putra Eka Prismana,_n2j0ZAAAAAJ,The Use of Heuristic Evaluation Method as Usability Analysis and Interface Redesign for JConnect Mobile Application of Bank Jatim: Penggunaan Metode Heuristic evaluation …,2023,"Journal of Emerging Information Systems and Business Intelligence (JEISBI) 4 …, 2023",https://scholar.google.com/citations?view_op=view_citation&hl=en&user=_n2j0ZAAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=_n2j0ZAAAAAJ:4JMBOYKVnBMC,,,,,,_n2j0ZAAAAAJ:4JMBOYKVnBMC,_n2j0ZAAAAAJ,"I Gusti Lanang Putra Eka Prismana, S.Kom., M.Kom.",scholar
I Gusti Lanang Putra Eka Prismana,_n2j0ZAAAAAJ,Analisis Perbandingan High Availibility Pada Web Server Menggunakan Orchestration Tool Kubernetes Dan Docker Swarm,2023,"Journal of Informatics and Computer Science (JINACS) 5 (02), 138-148, 2023",https://scholar.google.com/citations?view_op=view_citation&hl=en&user=_n2j0ZAAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=_n2j0ZAAAAAJ:RHpTSmoSYBkC,,,,,,_n2j0ZAAAAAJ:RHpTSmoSYBkC,_n2j0ZAAAAAJ,"I Gusti Lanang Putra Eka Prismana, S.Kom., M.Kom.",scholar
I Gusti Lanang Putra Eka Prismana,_n2j0ZAAAAAJ,Penerapan Pembelajaran E-Learning Moodle Pada Mata Pelajaran Projek Dasar Konsentrasi Keahlian Di SMKN 1 Driyoejo,2023,"IT-Edu: Jurnal Information Technology and Education 8 (2), 111-121, 2023",https://scholar.google.com/citations?view_op=view_citation&hl=en&user=_n2j0ZAAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=_n2j0ZAAAAAJ:_Qo2XoVZTnwC,,,,,,_n2j0ZAAAAAJ:_Qo2XoVZTnwC,_n2j0ZAAAAAJ,"I Gusti Lanang Putra Eka Prismana, S.Kom., M.Kom.",scholar
I Gusti Lanang Putra Eka Prismana,_n2j0ZAAAAAJ,Pengembangan Game Edukasi Pengenalan Jaringan Nirkabel Berbasis Android Pada Kelas Xi Tkj Smk Negeri 1 Surabaya,2023,"IT-Edu: Jurnal Information Technology and Education 8 (2), 122-127, 2023",https://scholar.google.com/citations?view_op=view_citation&hl=en&user=_n2j0ZAAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=_n2j0ZAAAAAJ:e5wmG9Sq2KIC,,,,,,_n2j0ZAAAAAJ:e5wmG9Sq2KIC,_n2j0ZAAAAAJ,"I Gusti Lanang Putra Eka Prismana, S.Kom., M.Kom.",scholar
I Gusti Lanang Putra Eka Prismana,_n2j0ZAAAAAJ,MODUL PEMBELAJARAN BERORIENTASI APLIKASI SET. A. LIGHT 3D MATERI TEKNIK PENCAHAYAAN PADA MATA PELAJARAN DESAIN GRAFIS PERCETAKAN,2023,"IT-Edu: Jurnal Information Technology and Education 8 (2), 95-99, 2023",https://scholar.google.com/citations?view_op=view_citation&hl=en&user=_n2j0ZAAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=_n2j0ZAAAAAJ:R3hNpaxXUhUC,,,,,,_n2j0ZAAAAAJ:R3hNpaxXUhUC,_n2j0ZAAAAAJ,"I Gusti Lanang Putra Eka Prismana, S.Kom., M.Kom.",scholar
I Gusti Lanang Putra Eka Prismana,_n2j0ZAAAAAJ,Sistem Informasi Geografis Berbasis Web untuk Pemetaan Pondok Pesantren di Kabupaten Tuban Menggunakan Library Leaflet Js,2023,"Journal of Informatics and Computer Science (JINACS) 5 (01), 28-36, 2023",https://scholar.google.com/citations?view_op=view_citation&hl=en&user=_n2j0ZAAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=_n2j0ZAAAAAJ:TQgYirikUcIC,,,,,,_n2j0ZAAAAAJ:TQgYirikUcIC,_n2j0ZAAAAAJ,"I Gusti Lanang Putra Eka Prismana, S.Kom., M.Kom.",scholar
"I Gusti Lanang Putra Eka Prismana, Mahendra Widyartono",_n2j0ZAAAAAJ;6f4j4TYAAAAJ,Analysis of School Climate in the Unesa School Lab,2023,"Tarbawi: Jurnal Keilmuan Manajemen Pendidikan 9 (01), 17-26, 2023",https://scholar.google.com/citations?view_op=view_citation&hl=en&user=_n2j0ZAAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=_n2j0ZAAAAAJ:HDshCWvjkbEC,,,,,,_n2j0ZAAAAAJ:HDshCWvjkbEC,_n2j0ZAAAAAJ,"I Gusti Lanang Putra Eka Prismana, S.Kom., M.Kom.",scholar
I Gusti Lanang Putra Eka Prismana,_n2j0ZAAAAAJ,Distributed News Crawler Using Fog Cloud Approach,2022,"International Joint Conference on Science and Engineering 2022 (IJCSE 2022 …, 2022",https://scholar.google.com/citations?view_op=view_citation&hl=en&user=_n2j0ZAAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=_n2j0ZAAAAAJ:qUcmZB5y_30C,,,,,,_n2j0ZAAAAAJ:qUcmZB5y_30C,_n2j0ZAAAAAJ,"I Gusti Lanang Putra Eka Prismana, S.Kom., M.Kom.",scholar
I Gusti Lanang Putra Eka Prismana,_n2j0ZAAAAAJ,Implementasi Monitoring Manajemen Jaringan Dengan Software The Dude Berbasis Telegram Messenger,2022,"Journal of Informatics and Computer Science (JINACS) 4 (01), 19-25, 2022",https://scholar.google.com/citations?view_op=view_citation&hl=en&user=_n2j0ZAAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=_n2j0ZAAAAAJ:mVmsd5A6BfQC,,,,,,_n2j0ZAAAAAJ:mVmsd5A6BfQC,_n2j0ZAAAAAJ,"I Gusti Lanang Putra Eka Prismana, S.Kom., M.Kom.",scholar
I Gusti Lanang Putra Eka Prismana,_n2j0ZAAAAAJ,Penerapan Whatsapp Bot Dalam Memantau User Mikrotik,2022,"Journal of Informatics and Computer Science (JINACS) 3 (04), 571-579, 2022",https://scholar.google.com/citations?view_op=view_citation&hl=en&user=_n2j0ZAAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=_n2j0ZAAAAAJ:Wp0gIr-vW9MC,,,,,,_n2j0ZAAAAAJ:Wp0gIr-vW9MC,_n2j0ZAAAAAJ,"I Gusti Lanang Putra Eka Prismana, S.Kom., M.Kom.",scholar
I Gusti Lanang Putra Eka Prismana,_n2j0ZAAAAAJ,Perancangan Ulang UI & UX Menggunakan Metode Design Thinking Pada Aplikasi Siakadu Mahasiswa Berbasis Mobile,2022,"Journal of Emerging Information Systems and Business Intelligence 3 (4), 1-11, 2022",https://scholar.google.com/citations?view_op=view_citation&hl=en&user=_n2j0ZAAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=_n2j0ZAAAAAJ:9ZlFYXVOiuMC,,,,,,_n2j0ZAAAAAJ:9ZlFYXVOiuMC,_n2j0ZAAAAAJ,"I Gusti Lanang Putra Eka Prismana, S.Kom., M.Kom.",scholar
